Inv_NUM,Country,Date,Denomination,Type,grading_serv,MINTAGE,SERIAL_NUM,Grade,INFO_KM,Price,Metal Compositiom,Status,DateEntered,catagory
14411,US,1916,5›,Buffalo,,,,AU,,$20.00,,Available,2410,
14412,US,1916,5›,Buffalo,,,,AU,,$20.00,,Available,2410,
14413,US,1925-S,5›,Buffalo,,,,VG+,,$8.00,,Available,2410,
14415,US,1880-S,$1,Morgan,,,,MS-65,,$150.00,,Available,2411,
14416,US,1883,5›,Liberty Nickel,,,,Unc,,$46.00,,Available,2411,
14417,US,1835,10›,Bust Dime,,,,Fine,,$68.00,,Available,2411,
14418,US,1850,10›,Seated Liberty,,,,XF Cleaned,,$70.00,,Available,2411,
14419,US,1857,1›,Flying Eagle,,,,Good,,$22.00,,Available,2411,
14420,US,1858,1›,Flying Eagle,,,,Good,,$22.00,,Available,2411,
14421,US,1864 CN,1›,Indian Cent,,,,VG,,$20.00,,Available,2411,
14422,US,1863,1›,Indian Cent,,,,VF,,$33.00,,Available,2411,
14423,US,1879,1›,Indian Cent,,,,Fine+,,$20.00,,Available,2411,
14424,US,1878,1›,Indian Cent,,,,Good,,$27.00,,Available,2411,
14425,US,1939-S,10›,Mercury Dime,,,,MS-64 FSB,,$79.00,,Available,2411,
14426,US,1941-S,10›,Mercury Dime,,,,MS-64 FSB,,$28.00,,Available,2411,
14427,US,1935,10›,Mercury Dime,,,,MS-64,,$20.00,,Available,2411,
14428,US,1941,10›,Mercury Dime,,,,MS-65 FSB,,$35.00,,Available,2411,
14429,US,1942,10›,Mercury Dime,,,,MS-65 FSB,,$33.00,,Available,2411,
14430,US,1939-D,10›,Mercury Dime,,,,MS-65 FSB,,$49.00,,Available,2411,
14431,US,1941,10›,Mercury Dime,,,,MS-65,,$21.00,,Available,2411,
14432,US,1944-S,10›,Mercury Dime,,,,MS-65 FSB,,$38.00,,Available,2411,
14433,US,1944,10›,Mercury Dime,,,,MS-65 FSB,,$66.00,,Available,2411,
14434,US,1944,10›,Mercury Dime,,,,MS-65 FSB,,$66.00,,Available,2411,
14435,US,1945-D,10›,Mercury Dime,,,,MS-65 FSB,,$41.00,,Available,2411,
14436,US,1878,1›,Indian Cent,,,,Good,,$27.00,,Available,2411,
14437,US,1893,1›,Indian,,,,AU,,$22.00,,Available,2411,
14438,US,1903,1›,Lincoln,,,,AU,,$19.00,,Available,2411,
14439,US,1875,1›,Indian Cent,,,,,,$33.00,,Available,2411,
14440,US,1880-O,$1,Morgan,,,,AU,,$66.00,,Available,2411,
14441,US,1897,$1,Morgan,,,,AU58,,$56.00,,Available,2411,
14442,US,1884-O,$1,Mrogan,,,,Unc,,$55.00,,Available,2411,
14443,US,1890-CC,$1,Morgan,,,,Fine,,$160.00,,Available,2411,
14445,US,1880-S,$1,Morgan,,,,MS-63 DMPL,,$250.00,,Available,2411,
14446,US,1885-S,$1,Morgan,,,,MS-62,,$380.00,,Available,2411,
14447,US,1888-S,$1,Morgan,,,,Unc Cleaned,,$350.00,,Available,2411,
14448,US,1886-S,$1,Morgan,,,,MS-63,,$735.00,,Available,2411,
14450,US,1895-O,$1,Morgan,,,,XF,,$770.00,,Available,2411,
14453,US,1886-S,$1,Morgan,,,,AU,,$195.00,,Available,2411,
14454,US,1889-S,$1,Morgan,,,,MS-63,,$575.00,,Available,2411,
14455,US,1878-CC,$1,Morgan,,,,MS-62,,$440.00,,Available,2411,
14456,US,1903-S,$1,Morgan,,,,VG,,$85.00,,Available,2411,
14457,US,1898-O,$1,Morgan,,,,MS-63,,$69.00,,Available,2411,
14458,US,1878-S,$1,Morgan,,,,MS-62,,$93.00,,Available,2411,
14459,US,1890-S,$1,Morgan,,,,AU-58,,$77.00,,Available,2411,
14460,US,1891-S,$1,Morgan,,,,AU-58,,$101.00,,Available,2411,
14461,US,1979-O,$1,Morgan,,,,AU-58,,$92.00,,Available,2411,
14463,US,1881-S,$1,Morgan,,,,MS-64,,$84.00,,Available,2411,
14464,US,1887,$1,Morgan,,,,MS-63,,$69.00,,Available,2411,
14466,US,1879-S,$1,Morgan,,,,MS-63,,$88.00,,Available,2411,
14672,US,1910-D,10›,Barber,,,,VF,,$22.00,,Available,2503,
14673,US,1842-O,10›,Seated Liberty,,,,VG,,$55.00,,Available,2503,
14674,US,1868,5›,Sheild Nickel,,,,AU,,$110.00,,Available,2503,
14675,US,1901,50›,Barber,,,,Good,,$17.00,,Available,2503,
14676,US,1895-S,$1,Morgan,,,,VG,,$425.00,,Available,2503,
14677,US,1921-S,5›,Buffalo,,,,Good,,$45.00,,Available,2503,
14678,US,1926-S,5›,Buffalo,,,,Good,,$18.00,,Available,2503,
14679,US,1847,1›,Braided Hair,,,,XF,,$85.00,,Available,2503,
14680,US,1852,1›,Braided Hair,,,,XF,,$50.00,,Available,2503,
14681,US,1927-S,25›,Standing Liberty,,,,Good,,$53.00,,Available,2503,
14682,US,1917-D Type II,25›,Standing Liberty,,,,Good,,$58.00,,Available,2503,
14683,US,1854,5›,Half Dime,,,,VG,,$27.00,,Available,2503,
14684,US,1909-S,1›,Lincoln,,,,Fine,,$90.00,,Available,2503,
14685,US,1870,1›,Indian,,,,Good,,$55.00,,Available,2503,
14686,US,1857,1›,Flying Eagle,,,,Fine,,$40.00,,Available,2503,
14687,US,1838 Lg Stars,5›,Half Dime,,,,XF,No Drappery,$100.00,,Available,2503,
14688,Great Britian,1825,1/2 Crown,1/2 Crown,,,,Fine,KM#695,$30.00,,Available,2503,
14467,US,1900-O,$1,Morgan,,,,MS-62,,$66.00,,Available,2411,
14468,US,1880-S,$1,Morgan,,,,MS-64,,$84.00,,Available,2411,
14470,US,1902-O,$1,Morgan,,,,MS-63,,$75.00,,Available,2411,
14471,US,1890-S,$1,Morgan,,,,Unc,,$93.00,,Available,2411,
14472,US,1900,$1,Morgan,,,,MS-64,,$100.00,,Available,2411,
14478,US,1896,$1,Morgan,,,,Unc,,$55.00,,Available,2411,
14479,US,1889,$1,Morgan,,,,MS-63,,$77.00,,Available,2411,
14480,US,1888,$1,Morgan,,,,Unc,,$55.00,,Available,2411,
14481,US,1885,$1,Morgan,,,,Unc,,$58.00,,Available,2411,
14482,US,1884-O,$1,Morgan,,,,AU-58,,$55.00,,Available,2411,
14483,US,1882-O,$1,Morgan,,,,AU-58,,$55.00,,Available,2411,
14484,US,1881-S,$1,Morgan,,,,MS-62,,$66.00,,Available,2411,
14485,US,1913-D Type I,5›,Buffalo,,,,XF,,$33.00,,Available,2411,
14486,US,1926-S,1›,Lincoln,,,,XF,,$33.00,,Available,2411,
14487,US,1924-D,1›,Lincoln,,,,VF,,$41.00,,Available,2411,
14488,US,1915-S,1›,Lincoln,,,,VF,,$27.00,,Available,2411,
14489,US,1912-S,1›,Lincoln,,,,Fine+,,$19.00,,Available,2411,
14490,US,1908-S,1›,Indian,,,,Fine,,$90.00,,Available,2411,
14491,US,1854,1›,Braided Hair,,,,XF,,$50.00,,Available,2411,
14610,US,1917-S Obv,50›,Walking Liberty,,,,Good,,$27.00,,Available,2502,
14611,US,1920-D,50›,Walking Liberty,,,,AG,,$18.00,,Available,2502,
14612,US,1900,25›,Barber,,,,XF,,$71.00,,Available,2502,
14613,US,1898,25›,Barber,,,,AU58,,$191.00,,Available,2502,
14615,US,1833,50›,Bust,,,,XF Rim Damage,,$120.00,,Available,2502,
14616,US,1936-D,10›,Mercury,,,,Unc,,$26.00,,Available,2502,
14617,US,1911-S,1›,Lincoln,,,,VG Cleaned,,$28.00,,Available,2502,
14618,US,1852,1›,Braided Hair,,,,XF+,,$50.00,,Available,2502,
14619,US,1925,$1,Peace,,,,MS-64+ Struck Thru Rev,,$150.00,,Available,2502,
14620,US,1883-CC,$1,Morgan,,,,MS-63,,$340.00,,Available,2502,
14621,US,1882-CC,$1,Morgan,,,,MS-63,,$330.00,,Available,2502,
14622,US,1880-CC Rev '79,$1,Morgan,,,,VF,,$230.00,,Available,2502,
14623,US,1879-O,$1,Morgan,,,,XF+,,$52.00,,Available,2502,
14624,US,1880-O,$1,Morgan,,,,MS-63,,$99.00,,Available,2502,
14625,US,1883-CC,$1,Morgan,,,,MS-63,,$340.00,,Available,2502,
14626,US,1884-O,$1,Morgan,,,,MS-63,,$69.00,,Available,2502,
14627,US,1879-S,$1,Morgan,,,,MS-63,,$88.00,,Available,2502,
14628,US,1886,$1,Morgan,,,,MS-63,,$84.00,,Available,2502,
14629,US,1884-CC,$1,Morgan,,,,AU Cleaned,,$215.00,,Available,2502,
14630,US,1883-O,$1,Morgan,,,,MS-63,,$80.00,,Available,2502,
14597,US,1926-S,1›,Lincoln,,,,XF,,$30.00,,Available,0811,
14598,US,1911-S,1›,Lincoln,,,,Fine,,$33.00,,Available,0811,
14599,US,1909-S,1›,Lincoln,,,,XF,,$125.00,,Available,0811,
14600,US,1910-S,1›,Lincoln,,,,VF,,$20.00,,Available,0811,
14602,US,1909 VDB,1›,Lincoln,,,,Unc,,$17.00,,Available,0811,
14603,US,1906-D,50›,Barber,,,,VG,,$20.00,,Available,2502,
14604,US,1906-D,50›,Barber,,,,VG,,$20.00,,Available,2502,
14605,US,1915-S,50›,Barber,,,,VG,,$22.00,,Available,2502,
14606,US,1907-O,50›,Barber,,,,VG,,$28.00,,Available,2502,
14607,US,1907-S,50›,Barber,,,,Good,,$20.00,,Available,2502,
14608,US,1901,50›,Barber,,,,Good,,$17.00,,Available,2502,
14609,US,1921-S,50›,Walking Liberty,,,,VG,,$104.00,,Available,2502,
14631,US,1880-S,$1,Morgan,,,,MS-64,,$69.00,,Available,2502,
14632,US,1880-S,$1,Morgan,,,,MS-65 DMPL,,$680.00,,Available,2502,
14633,US,1853 W/Arrows,5›,Seated Liberty,,,,Good,,$26.00,,Available,2502,
14634,US,1899-O,50›,Barber,,,,VG,,$32.00,,Available,2502,
14635,US,1905,50›,Barber,,,,VG,,$35.00,,Available,2502,
14636,US,1881-S,$1,Morgan,,,,MS-63,,$63.00,,Available,2502,
14505,US,1937,50›,Bust Half,,,,Good,,$61.00,,Available,2501,
14506,US,1952,50›,Washington Carver,,,,MS-63,,$36.00,,Available,2501,
14507,US,1857,50›,Seated Liberty,,,,Fine,,$62.00,,Available,2501,
14508,US,1948,50›,Franklin Half,,,,MS-63,,$23.00,,Available,2501,
14509,US,1954,50›,Franklin Half,,,,PF-67,,$110.00,,Available,2501,
14510,US,1964 Accented Hair,50›,Kennedy,,,,Proof,,$22.00,,Available,2501,
14512,US,1832,1/2›,Classic Head,,,,Fine,,$79.00,,Available,2501,
14513,US,1930,25›,Standing Liberty,,,,AU,,$77.00,,Available,2501,
14515,US,1847,25›,Seated Liberty,,,,VF,,$41.00,,Available,2501,
14516,US,1807,1/2›,Drapped Bust,,,,VG,,$118.00,,Available,2501,
14517,US,1915,25›,Barber,,,,XF,,$49.00,,Available,2501,
14518,US,1827,1›,Corronet,,,,Good Rin Ding,,$45.00,,Available,2501,
14519,US,1910-S,1›,Lincoln,,,,Fine,,$17.00,,Available,2501,
14520,US,1923-S,1›,Lincoln,,,,XF,,$44.00,,Available,2501,
14521,US,1983 Double Die,1›,Lincoln,,,,MS-63,,$250.00,,Available,2501,
14523,US,1875,1›,Indian,,,,VG,,$20.00,,Available,2501,
14558,US,1892,$1,Morgan,,,,AU,,$160.00,,Available,2501,
14492,US,1912-D,5›,Liberty Nickel,,,,VF,,$33.00,,Available,2411,
14493,US,1899-S,$1,Morgan,,,,AU,,$300.00,,Available,2501,
11577,US,1873,25›,Liberty Seated,,,,Good,,$21.00,,Available,1804,
11578,US,1861,25›,Liberty Seated,,,,VF,,$40.00,,Available,1804,
11582,US,1921-D,10›,Mercury,,,,Good,,$110.00,,Available,1804,
11583,US,1926-S,10›,Mercury,,,,VF,,$55.00,,Available,1804,
11586,US,1915-S,5›,Buffalo,,,,VF,,$110.00,,Available,1804,
12193,US,1936,5›,Buffalo,,,,Unc,,$27.00,,Available,1912,
11591,US,1858-O,50›,Liberty Seated,,,,AU+,,$220.00,,Available,1804,
11598,US,1863,1›,Indian Cent,,,,AU,,$65.00,,Available,1804,
11599,US,1913 TY1,5›,Buffalo,,,,Unc,,$26.00,,Available,1804,
11600,US,1915,50›,Barber,,,,VG,,$125.00,,Available,1804,
11603,US,1913,50›,Barber,,,,VG,,$75.00,,Available,1804,
11604,US,1904-S,50›,Barber,,,,Good,,$55.00,,Available,1804,
11610,US,1935,$1,PEACE,,,,MS-63,,$115.00,,Available,1804,
11617,US,1947-D,50›,Walking Liberty,,,,MS-63,,$65.00,,Available,1806,
11625,US,1887,$1,Morgan Dollar,,,,MS-63,,$0.00,,Available,1807,
14494,US,1937-D 3-Leg,5›,Buffalo,,,,VF,,$720.00,,Available,2501,
14495,US,1936-S,50›,Walking Liberty,,,,XF,,$31.00,,Available,2501,
14496,US,1920-S,50›,Walking Liberty,,,,VG,,$22.00,,Available,2501,
11644,US,1921,$1,Morgan Dollar,,,,MS-62,,$35.00,,Available,1807,
11650,US,1921,$1,Morgan Dollar,,,,MS-62,,$35.00,,Available,1807,
14497,US,1928-S,50›,Walking Liberty,,,,VG,,$20.00,,Available,2501,
14498,US,1928-S,50›,Walking Liberty,,,,Fine,,$31.00,,Available,2501,
14499,US,1917-D,50›,Walking Liberty,,,,Good,,$24.00,,Available,2501,
14500,US,1937-S,50›,Walking Liberty,,,,XF,,$26.00,,Available,2501,
14501,US,1946,50›,Walking Liberty,,,,MS-63,,$50.00,,Available,2501,
14502,US,1908-O,50›,Barber,,,,VG,,$22.00,,Available,2501,
14503,US,1908,50›,Barber,,,,VG,,$22.00,,Available,2501,
14504,US,1861-S,50›,Seated Liberty,,,,Good,,$49.00,,Available,2501,
14524,US,1888,1›,Indian,,,,MS-64,,$220.00,,Available,2501,
14525,US,1903,1›,Indian,,,,AU,,$18.00,,Available,2501,
14526,US,1901,1›,Indian,,,,Unc,,$36.00,,Available,2501,
14527,US,1850,5›,Seated Half Dime,,,,Good,,$26.00,,Available,2501,
14528,US,1853 Arrows,5›,Seated Half Dime,,,,VG,,$29.00,,Available,2501,
14529,US,1853 Arrows,5›,Seated Half Dime,,,,Good,,$26.00,,Available,2501,
14530,US,1853 Arrows,5›,Seated Half Dime,,,,Good,,$26.00,,Available,2501,
14531,US,1853 Arrows,5›,Seated Half Dime,,,,Fine,,$35.00,,Available,2501,
14532,US,1854 Arrows,5›,Seated Half Dime,,,,Good,,$26.00,,Available,2501,
14533,US,1854 Arrows,5›,Seated Half Dime,,,,Good,,$26.00,,Available,2501,
14534,US,1857,5›,Seated Half Dime,,,,VG,,$29.00,,Available,2501,
11663,US,1875,20›,TWENTY Cents,,,,AU cleaned,,$525.00,,Available,1809,
11671,US,1857,3›,3-Cent Silver,,,,AU cleaned,,$160.00,,Available,1809,
11673,US,1873,3›,3-Cent,,,,Fine,,$22.00,,Available,1809,
11675,US,1859,50›,Liberty Seated,,,,AU harshly cleaned,,$200.00,,Available,1809,
12192,US,1943-S,50›,Walking Liberty,,,,AU,,$23.00,,Available,1912,
14535,US,1857,5›,Seated Half Dime,,,,Good,,$26.00,,Available,2501,
14536,US,1857,5›,Seated Half Dime,,,,VG,,$29.00,,Available,2501,
11676,US,1914,50›,Barber,,,,GOOD/AG,,$75.00,,Available,1809,
11679,US,1915,50›,Barber,,,,VG,,$120.00,,Available,1809,
11680,US,1914-S,50›,Barber,,,,Fine,,$41.00,,Available,1809,
11681,US,1913-D,50›,Barber,,,,VF,,$115.00,,Available,1809,
11682,US,1913-S,50›,Barber,,,,Fine,,$71.00,,Available,1809,
11683,US,1912-S,50›,Barber,,,,Fine,,$41.00,,Available,1809,
11688,US,1953,50›,Franklin,,,,BU,,$33.00,,Available,1809,
11691,US,1909,50›,Barber,,,,Good,,$41.00,,Available,1809,
11693,US,1902-S,50›,Barber,,,,Fine,,$90.00,,Available,1809,
11697,US,1863,1›,Indian Cent,,,,AU,,$65.00,,Available,1809,
11698,US,1860  R/B,1›,Indian Cent,,,,VF,,$40.00,,Available,1809,
11699,US,1870,1›,Indian Cent,,,,AG,,$25.00,,Available,1809,
11700,US,1867-S,50›,Liberty Seated,,,,Fine,,$77.00,,Available,1809,
11704,US,1936,50›,Walking Liberty,,,,Unc,,$33.00,,Available,1809,
11709,US,1941,50›,Walking Liberty,,,,AU,,$23.00,,Available,1809,
11711,US,1943-S,50›,Walking Liberty,,,,AU,,$27.00,,Available,1809,
11714,US,1946,50›,Walking Liberty,,,,Unc,,$33.00,,Available,1809,
11715,US,1947,50›,Walking Liberty,,,,Unc,,$45.00,,Available,1809,
11719,US,1831,10›,Bust,,,,Good,,$35.00,,Available,1809,
11723,US,1947-D,50›,Walking Liberty,,,,AU,,$45.00,,Available,1809,
11724,US,1925-S,10›,Mercury,,,,XF,,$70.00,,Available,1809,
11725,US,1926-S,10›,Mercury,,,,VF,,$60.00,,Available,1809,
11727,US,1935,10›,Mercury,,,,MS-64,,$20.00,,Available,1809,
11730,US,1931-S,10›,Mercury,,,,XF,,$22.00,,Available,1809,
11733,US,1916-D,5›,Buffalo,,,,VG,,$20.00,,Available,1809,
11734,US,1827,50›,Bust,,,,AU details-scratches,,$150.00,,Available,1809,
11735,US,1856-O,50›,Liberty Seated,,,,Good,,$44.00,,Available,1809,
11738,US,1881-S,$1,Morgan Dollar,,,,Unc,,$50.00,,Available,1809,
11739,US,1878-S,$1,Morgan Dollar,,,,Unc,,$70.00,,Available,1809,
11740,US,1871,1›,Indian Cent,,,,AG,,$40.00,,Available,1809,
11742,US,1872,1›,Indian Cent,,,,AG,,$50.00,,Available,1809,
14537,US,1857,5›,Seated Half Dime,,,,Good,,$26.00,,Available,2501,
14538,US,1858,5›,Seated Half Dime,,,,Good,,$26.00,,Available,2501,
14539,US,1860,5›,Seated Half Dime,,,,VG,,$29.00,,Available,2501,
14540,US,1864,2›,Two Cent,,,,AU,,$68.00,,Available,2501,
14541,US,1834,10›,Bust,,,,Good,,$55.00,,Available,2501,
14542,US,1913-S,5›,Barber,,,,Good,,$30.00,,Available,2501,
14543,US,1850,10›,Seated Liberty,,,,VG,,$22.00,,Available,2501,
14544,US,1883 NC,5›,Liberty Nickel,,,,UNC,,$46.00,,Available,2501,
14545,US,1880-O Micro o,5›,Morgan,,,,AU-58,,$82.00,,Available,2501,
14546,US,1897,$1,Morgan,,,,AU-58,,$56.00,,Available,2501,
14547,US,1884-O,$1,Morgan,,,,Unc,,$55.00,,Available,2501,
14550,US,1878-CC,$1,Morgan,,,,VG,,$120.00,,Available,2501,
14551,US,1893,$1,Morgan,,,,XF Harshly Cleaned,,$325.00,,Available,2501,
14552,US,1880-S,$1,Morgan,,,,MS-64,,$85.00,,Available,2501,
14553,US,1885-O,$1,Morgan,,,,MS-65,,$160.00,,Available,2501,
14554,US,1902-O,$1,Morgan,,,,MS-65,,$165.00,,Available,2501,
14555,US,1884,$1,Morgan,,,,MS-63,,$88.00,,Available,2501,
14575,US,1900,$1,Morgan,,,,MS-64,,$95.00,,Available,2501,
14577,US,1937-S,25›,Washington,,,,XF,,$28.00,,Available,2501,
14578,US,1918-S,25›,Standing Liberty,,,,VG+,,$21.00,,Available,0903,
14579,US,1925,50›,Lexington Concord,,,,AU,,$66.00,,Available,0903,
14580,US,1924,50›,Huguenot-Walloon,,,,MS-63,,$135.00,,Available,0903,
14581,US,1925,50›,Stone Mountain,,,,MS-63,,$93.00,,Available,0903,
14582,US,1933-D,50›,Oregon Trai,,,,Unc,,$345.00,,Available,0903,
14583,US,1934,50›,Texas,,,,Unc,,$130.00,,Available,0903,
14584,US,1936-S,50›,San Francisco,,,,MS-63,,$180.00,,Available,0903,
14585,US,1935-S,50›,San Diego,,,,MS-63,,$110.00,,Available,0903,
14591,US,1880-S,$1,Morgan,,,,MS-62,,$60.00,,Available,2501,
14592,US,1881-S,$1,Morgan,,,,MS-65,,$150.00,,Available,2501,
14593,US,1878-S,$1,Morgan,,,,MS-63,,$148.00,,Available,2501,
14594,US,1882-S,$1,Morgan,,,,MS-64,,$99.00,,Available,2501,
14595,US,1879-S,$1,Morgan,,,,MS-64,,$99.00,,Available,2501,
14596,US,1931-S,1›,Lincoln,,,,VF+,,$70.00,,Available,0811,
14638,US,1922-D,1›,Lincoln,,,,XF,,$33.00,,Available,2503,
14639,US,1903-S,$1,Morgan,,,,Fine,,$130.00,,Available,2503,
14649,US,1867-S,5›,Seated Liberty,,,,Fine,,$70.00,,Available,2503,
14650,US,1883,5›,Liberty,,,,AU,,$20.00,,Available,2503,
14651,US,1883-S,$1,Morgan,,,,XF,,$71.00,,Available,2503,
14652,US,1884-S,$1,Morgan,,,,XF,,$104.00,,Available,2503,
14653,US,1886-O,$1,Morgan,,,,AU,,$137.00,,Available,2503,
14654,US,1901-S,$1,Morgan,,,,VF,,$71.00,,Available,2503,
14655,US,1903-S,$1,Morgan,,,,Fine/VF,,$145.00,,Available,2503,
14656,US,1904-S,$1,Morgan,,,,Fine/VF Cleaned,,$90.00,,Available,2503,
14657,US,1986-S,$1,Morgan,,,,XF,,$110.00,,Available,2503,
14658,US,1897-O,$1,Morgan,,,,XF/AU,,$90.00,,Available,2503,
14659,US,1904-S,$1,Morgan,,,,VF+,,$230.00,,Available,2503,
14660,US,1878-S,$1,Morgan,,,,MS-63,,$148.00,,Available,2503,
14661,US,1896,$1,Morgan,,,,MS-64,,$84.00,,Available,2503,
14662,US,1902-O,$1,Morgan,,,,MS-63,,$74.00,,Available,2503,
14663,US,1900-O,$1,Morgan,,,,MS-63,,$84.00,,Available,2503,
14664,US,1900,$1,Morgan,,,,MS-63,,$77.00,,Available,2503,
14665,US,1887,$1,Morgan,,,,MS-63,,$69.00,,Available,2503,
14666,US,1885-O,$1,Morgan,,,,MS-64,,$90.00,,Available,2503,
14667,US,1883,$1,Morgan,,,,Unc,,$57.00,,Available,2503,
14668,US,1885-O,$1,Morgan,,,,MS-66,,$33.00,,Available,2503,
14669,US,1898-S,$1,Morgan,,,,AU,,$132.00,,Available,2503,
11746,US,1872,5›,Liberty Seated,,,,VG,,$20.00,,Available,1809,
11747,US,1882,3›,3-Cent,,,,VG,,$135.00,,Available,1809,
11749,US,1932-D,25›,Washington,,,,VG,,$39.89,,Available,1809,
11751,US,1912-S,50›,Barber,,,,Fine,,$41.00,,Available,1809,
11752,US,1911-S,50›,Barber,,,,Fine,,$41.00,,Available,1809,
11754,US,1917-S REV,50›,Walking Liberty,,,,VG,,$20.00,,Available,1809,
11755,US,1946-S,25›,Washington,,,,MS-66,,$49.00,,Available,1809,
11756,US,1917-S  OBV,50›,Walking Liberty,,,,VF cleaned,,$135.00,,Available,1809,
11759,US,1917-D Obv,50›,Walking Liberty,,,,Fine,,$82.00,,Available,1809,
11761,US,1932-S,25›,Washington,,,,XF,,$115.00,,Available,1809,
11763,US,1912-S,50›,Barber,,,,Fine,,$41.00,,Available,1809,
12043,New Zealand,1941,3d,3 Pence,,"1,760,000",,AU,7,$100.00,,Available,1904,
14556,US,1878 8TF,$1,Morgan,,,,XF Cleaned,,$70.00,,Available,2501,
14559,US,1887-S,$1,Morgan,,,,AU-58,,$104.00,,Available,2501,
14560,US,1883-O,$1,Morgan,,,,MS-63,,$80.00,,Available,2501,
14561,US,1883-O,$1,Morgan,,,,MS-63,,$80.00,,Available,2501,
14562,US,1926-S,$1,Peace,,,,MS-63,,$190.00,,Available,2501,
14563,US,1921-D,$1,Morgan,,,,MS-64,,$370.00,,Available,2501,
14564,US,1880-S,$1,Morgan,,,,MS-67,,$770.00,,Available,2501,
14565,US,1894,1›,Indian,,,,AU Cleaned,,$35.00,,Available,2501,
14566,US,1898-S,25›,Barber,,,,XF,,$250.00,,Available,2501,
14567,US,1908,1›,Indian Cent,,,,AU58,,$26.00,,Available,2502,
14568,US,1884,1›,Indian Cent,,,,XF45,,$33.00,,Available,2502,
14569,US,1897-O,$1,Morgan,,,,XF+,,$75.00,,Available,2501,
14570,US,1886-O,$1,Morgan,,,,AU,,$135.00,,Available,2501,
14571,US,1883-CC,$1,Morgan,,,,MS-63,,$350.00,,Available,2501,
14572,US,1921-D,$1,Morgan,,,,MS-63,,$170.00,,Available,2501,
14573,US,1882-O,$1,Morgan,,,,MS-63,,$88.00,,Available,2501,
14574,US,1881-S,$1,Morgan,,,,MS-63,,$69.00,,Available,2501,
14640,US,1902-S,$1,Morgan,,,,VF,,$148.00,,Available,2503,
14641,US,1892-CC,$1,Morgan,,,,Fine Cleaned,,$250.00,,Available,2503,
14642,US,1893-CC,$1,Morgan,,,,Fine,,$580.00,,Available,2503,
14643,US,1879-O,$1,Morgan,,,,AU,,$70.00,,Available,2503,
14644,US,1879-O,$1,Morgan,,,,AU,,$70.00,,Available,2503,
14645,US,1904,1›,Indian,,,,MS-65,,$135.00,,Available,2503,
14647,US,1883,$1,Morgan,,,,MS-65,,$198.00,,Available,2503,
14648,US,1880-S,$1,Morgan,,,,MS-65,,$148.00,,Available,2503,
14670,US,1924-S,$1,Peace,,,,MS-61,,$275.00,,Available,2503,
14671,US,1914-S,5›,Buffalo,,,,Good,,$20.00,,Available,2503,
11767,US,1924-D,1›,Lincoln,,,,VF,,$41.00,,Available,1809,
11768,US,1910-S,50›,Barber,,,,VG+,,$20.00,,Available,1809,
11769,US,1910-S,50›,Barber,,,,Fine,,$55.00,,Available,1809,
11770,US,1954-S,50›,Franklin,,,,BU,,$20.00,,Available,1809,
11771,US,1932-S,25›,Washington,,,,AU cleaned,,$140.00,,Available,1809,
11774,US,1921-S,50›,Walking Liberty,,,,Good,,$38.00,,Available,1809,
11778,US,1953-D,50›,Franklin,,,,BU,,$20.00,,Available,1809,
11784,US,1908-S,1›,Indian Cent,,,,VF,,$120.00,,Available,1809,
11785,US,1908-S,1›,Indian Cent,,,,Fine,,$110.00,,Available,1809,
11786,US,1908-S,1›,Indian Cent,,,,VF+,,$135.00,,Available,1809,
11788,US,1931-S,1›,Lincoln,,,,VF,,$70.00,,Available,1809,
11794,US,1928,10›,Mercury,,,,MS-65 FB,,$275.00,,Available,1809,
11795,US,1938-D,50›,Walking Liberty,,,,FINE+,,$75.00,,Available,1809,
11796,US,1870,2›,TWO Cents,,,,Good,,$26.00,,Available,1809,
11797,US,1897-S,25›,Barber,,,,Good,,$99.00,,Available,1809,
11798,US,1876,3›,3-Cent,,,,FINE cleaned,,$22.00,,Available,1809,
11801,US,1921,10›,Mercury,,,,AG,,$25.00,,Available,1809,
11802,US,1921-D,10›,Mercury,,,,AG,,$30.00,,Available,1809,
11804,US,1925-S,10›,Mercury,,,,XF,,$66.00,,Available,1809,
11809,US,1909,50›,Barber,,,,Fine,,$41.00,,Available,1809,
11810,US,1924-S,10›,Mercury,,,,XF,,$38.00,,Available,1809,
11812,US,1942,50›,Walking Liberty,,,,AU,,$20.00,,Available,1809,
11813,US,1943-S,50›,Walking Liberty,,,,AU,,$20.00,,Available,1809,
11817,US,1916,10›,Mercury,,,,MS-63 FB,,$45.00,,Available,1809,
11818,US,1916,10›,Mercury,,,,Unc,,$30.00,,Available,1809,
11823,US,1916,10›,Barber,,,,AU,,$66.00,,Available,1809,
11824,US,1865,2›,TWO Cents,,,,AU  porous,,$40.00,,Available,1809,
11826,US,1858-O,50›,Liberty Seated,,,,Good,,$40.00,,Available,1809,
11827,US,1856,25›,Liberty Seated,,,,Fine,,$33.00,,Available,1809,
11828,US,1877,25›,Liberty Seated,,,,FINE cleaned,,$20.00,,Available,1809,
11829,US,1861,25›,Liberty Seated,,,,Good,,$22.00,,Available,1809,
11830,US,1876,25›,Liberty Seated,,,,Good,,$22.00,,Available,1809,
11831,US,1856,25›,Liberty Seated,,,,VG,,$25.00,,Available,1809,
11832,US,1882,5›,SHIELD,,,,AU,,$80.00,,Available,1809,
11833,US,1867,5›,SHIELD,,,,XCF,,$56.00,,Available,1809,
